timestamp,frame,track_id,class,priority,x1,y1,x2,y2,conf,target_cx,target_cy,err_x,err_y,rc_yaw,rc_throttle,conf_threshold,thermal_throttle,sahi_mode,ram_pct,gpu_temp,cpu_temp,power_mw,latency_ms,fps,target_lost
1783525971.847051,785,30,person,0,617,75,705,291,0.825,661,183,21,-177,1503,1574,0.35,0,0,37.6,47.968,47.687,6367,19.19,52.1,0
1783525971.8956177,786,30,person,0,616,74,704,290,0.814,660,182,20,-178,1503,1574,0.35,0,0,37.6,47.968,47.687,6367,19.19,52.1,0
1783525971.9437087,787,30,person,0,615,72,704,290,0.826,659,181,19,-179,1503,1574,0.35,0,0,37.6,47.968,47.687,6367,19.13,52.3,0
1783525971.9927464,788,30,person,0,615,71,705,290,0.832,660,180,20,-180,1503,1575,0.35,0,0,37.6,47.718,47.531,6407,19.29,51.8,0
1783525972.0419853,789,30,person,0,613,70,704,291,0.816,658,180,18,-180,1503,1574,0.35,0,0,37.6,47.718,47.531,6407,19.03,52.6,0
1783525972.0910432,790,30,person,0,612,69,704,292,0.808,658,180,18,-180,1503,1574,0.35,0,0,37.6,47.718,47.531,6407,19.5,51.3,0
1783525972.1402137,791,30,person,0,611,67,704,294,0.791,657,180,17,-180,1503,1574,0.35,0,0,37.6,47.718,47.531,6407,19.23,52.0,0
1783525972.1908193,792,19,person,0,732,134,819,363,0.688,775,248,135,-112,1700,1479,0.35,0,0,37.6,47.718,47.531,6407,19.4,51.5,0
1783525972.241088,793,19,person,0,729,136,817,367,0.67,773,251,133,-109,1579,1542,0.35,0,0,37.6,47.718,47.531,6407,19.46,51.4,0
1783525972.2852066,794,19,person,0,728,136,816,368,0.633,772,252,132,-108,1580,1544,0.35,0,0,37.6,47.718,47.531,6407,19.23,52.0,0
1783525972.3359272,795,19,person,0,727,137,815,369,0.622,771,253,131,-107,1580,1543,0.35,0,0,37.6,47.718,47.531,6407,19.17,52.2,0
1783525972.3868675,796,19,person,0,727,138,813,369,0.643,770,253,130,-107,1579,1544,0.35,0,0,37.6,47.718,47.531,6407,19.53,51.2,0
1783525972.4368205,797,19,person,0,728,138,812,369,0.501,770,253,130,-107,1581,1544,0.35,0,0,37.6,47.718,47.531,6407,19.1,52.4,0
1783525972.4870827,798,19,person,0,728,137,811,368,0.445,769,252,129,-108,1578,1546,0.35,0,0,37.6,47.843,47.468,6367,19.47,51.4,0
1783525972.5369093,799,19,person,0,724,136,805,365,0.372,764,250,124,-110,1569,1548,0.35,0,0,37.6,47.843,47.468,6367,19.12,52.3,0
1783525972.5859365,800,30,person,0,577,47,695,333,0.75,636,190,-4,-170,1300,1631,0.35,0,0,37.6,47.843,47.468,6367,19.39,51.6,0
1783525972.6356692,801,30,person,0,572,46,696,351,0.712,634,198,-6,-162,1503,1558,0.35,0,0,37.6,47.843,47.468,6367,19.06,52.5,0
1783525972.6848853,802,30,person,0,567,45,693,359,0.771,630,202,-10,-158,1503,1561,0.35,0,0,37.6,47.843,47.468,6367,19.17,52.2,0
1783525972.7332168,803,30,person,0,564,44,690,363,0.809,627,203,-13,-157,1503,1563,0.35,0,0,37.6,47.843,47.468,6367,19.06,52.5,0
1783525972.7819726,804,30,person,0,561,40,688,364,0.814,624,202,-16,-158,1503,1566,0.35,0,0,37.6,47.843,47.468,6367,19.21,52.0,0
1783525972.8319042,805,30,person,0,559,37,685,363,0.829,622,200,-18,-160,1503,1568,0.35,0,0,37.6,47.843,47.468,6367,20.14,49.7,0
1783525972.875921,806,30,person,0,554,29,682,364,0.85,618,196,-22,-164,1503,1572,0.35,0,0,37.6,47.843,47.468,6367,19.39,51.6,0
1783525972.9286897,807,30,person,0,552,26,680,363,0.831,616,194,-24,-166,1503,1570,0.35,0,0,37.6,47.843,47.468,6367,20.25,49.4,0
1783525972.981373,808,30,person,0,551,23,679,364,0.854,615,193,-25,-167,1503,1569,0.35,0,0,37.6,47.843,47.468,6367,21.6,46.3,0
1783525973.0330985,809,30,person,0,549,22,677,367,0.854,613,194,-27,-166,1503,1567,0.35,0,0,37.6,47.687,47.437,6328,19.63,50.9,0
1783525973.0934258,810,30,person,0,545,19,673,372,0.879,609,195,-31,-165,1503,1567,0.35,0,0,37.6,47.687,47.437,6328,26.9,37.2,0
1783525973.1459823,811,30,person,0,541,17,671,378,0.879,606,197,-34,-163,1503,1565,0.35,0,0,37.6,47.687,47.437,6328,19.63,50.9,0
1783525973.1959627,812,30,person,0,540,15,671,379,0.872,605,197,-35,-163,1503,1567,0.35,0,0,37.6,47.687,47.437,6328,19.45,51.4,0
1783525973.246754,813,30,person,0,538,11,669,380,0.876,603,195,-37,-165,1503,1569,0.35,0,0,37.6,47.687,47.437,6328,19.32,51.8,0
1783525973.2968762,814,34,person,0,665,122,738,287,0.644,701,204,61,-156,1636,1555,0.35,0,0,37.6,47.687,47.437,6328,19.45,51.4,0
1783525973.347238,815,34,person,0,664,124,736,286,0.714,700,205,60,-155,1537,1563,0.35,0,0,37.6,47.687,47.437,6328,19.35,51.7,0
1783525973.3977036,816,34,person,0,662,125,733,286,0.711,697,205,57,-155,1532,1564,0.35,0,0,37.6,47.687,47.437,6328,19.43,51.5,0
1783525973.4481313,817,34,person,0,660,124,731,286,0.771,695,205,55,-155,1532,1564,0.35,0,0,37.6,47.687,47.437,6328,19.59,51.1,0
1783525973.4926653,818,34,person,0,656,122,728,287,0.719,692,204,52,-156,1528,1565,0.35,0,0,37.7,47.593,47.75,6367,19.44,51.4,0
1783525973.5439494,819,34,person,0,653,121,725,287,0.75,689,204,49,-156,1527,1564,0.35,0,0,37.7,47.593,47.75,6367,19.29,51.9,0
1783525973.5949163,820,34,person,0,650,119,723,287,0.696,686,203,46,-157,1525,1565,0.35,0,0,37.7,47.593,47.75,6367,19.31,51.8,0
1783525973.6454227,821,34,person,0,647,112,724,290,0.689,685,201,45,-159,1528,1567,0.35,0,0,37.7,47.593,47.75,6367,19.28,51.9,0
1783525973.696223,822,34,person,0,646,111,724,291,0.668,685,201,45,-159,1530,1565,0.35,0,0,37.7,47.593,47.75,6367,19.35,51.7,0
1783525973.7470083,823,34,person,0,642,105,722,291,0.617,682,198,42,-162,1523,1569,0.35,0,0,37.7,47.593,47.75,6367,19.4,51.5,0
1783525973.7972765,824,30,person,0,525,0,673,400,0.885,599,200,-41,-160,1346,1564,0.35,0,0,37.7,47.593,47.75,6367,19.4,51.5,0
1783525973.8477843,825,30,person,0,524,0,674,403,0.88,599,201,-41,-159,1478,1564,0.35,0,0,37.7,47.593,47.75,6367,19.26,51.9,0
1783525973.8981574,826,30,person,0,525,0,674,404,0.883,599,202,-41,-158,1478,1564,0.35,0,0,37.7,47.593,47.75,6367,19.45,51.4,0
1783525973.947153,827,30,person,0,529,0,678,404,0.882,603,202,-37,-158,1569,1565,0.35,0,0,37.7,47.593,47.75,6367,19.49,51.3,0
1783525973.996824,828,30,person,0,532,0,682,404,0.886,607,202,-33,-158,1502,1565,0.35,0,0,37.7,47.593,47.75,6367,19.36,51.7,0
1783525974.0462003,829,30,person,0,534,0,686,407,0.888,610,203,-30,-157,1502,1563,0.35,0,0,37.7,47.687,47.718,6328,19.27,51.9,0
1783525974.08926,830,30,person,0,541,1,693,407,0.893,617,204,-23,-156,1502,1563,0.35,0,0,37.7,47.687,47.718,6328,19.53,51.2,0
1783525974.1395578,831,30,person,0,546,1,701,416,0.913,623,208,-17,-152,1502,1558,0.35,0,0,37.7,47.687,47.718,6328,19.08,52.4,0
1783525974.1902664,832,30,person,0,550,1,708,422,0.888,629,211,-11,-149,1502,1558,0.35,0,0,37.7,47.687,47.718,6328,19.48,51.3,0
1783525974.2399032,833,30,person,0,555,2,713,426,0.884,634,214,-6,-146,1502,1557,0.35,0,0,37.7,47.687,47.718,6328,18.99,52.7,0
1783525974.2912169,834,30,person,0,557,3,717,429,0.89,637,216,-3,-144,1502,1557,0.35,0,0,37.7,47.687,47.718,6328,19.34,51.7,0
1783525974.3409665,835,30,person,0,560,1,721,435,0.893,640,218,0,-142,1502,1556,0.35,0,0,37.7,47.687,47.718,6328,19.18,52.1,0
1783525974.393311,836,30,person,0,563,1,726,435,0.896,644,218,4,-142,1502,1558,0.35,0,0,37.7,47.687,47.718,6328,19.21,52.1,0
1783525974.4438608,837,30,person,0,572,2,737,439,0.887,654,220,14,-140,1502,1556,0.35,0,0,37.7,47.687,47.718,6328,19.03,52.5,0
1783525974.4963489,838,30,person,0,580,2,747,442,0.887,663,222,23,-138,1502,1555,0.35,0,0,37.7,47.687,47.718,6328,19.05,52.5,0
1783525974.5468764,839,30,person,0,594,2,765,445,0.893,679,223,39,-137,1502,1555,0.35,0,0,37.7,47.687,47.718,6328,19.31,51.8,0
1783525974.6050482,840,30,person,0,603,1,776,445,0.898,689,223,49,-137,1599,1556,0.35,0,0,37.7,47.687,47.718,6328,24.46,40.9,0
1783525974.6566658,841,30,person,0,605,1,783,449,0.882,694,225,54,-135,1543,1554,0.35,0,0,37.7,47.687,47.718,6328,19.48,51.3,0
1783525974.6995425,842,30,person,0,611,2,797,459,0.9,704,230,64,-130,1560,1548,0.35,0,0,37.7,47.687,47.718,6328,19.12,52.3,0
1783525974.7529943,843,30,person,0,614,2,810,469,0.89,712,235,72,-125,1558,1547,0.35,0,0,37.7,47.687,47.718,6328,19.55,51.1,0
1783525974.8066647,844,30,person,0,621,2,831,488,0.915,726,245,86,-115,1575,1538,0.35,0,0,37.7,47.687,47.718,6328,19.23,52.0,0
1783525974.8600085,845,30,person,0,623,2,844,499,0.911,733,250,93,-110,1569,1541,0.35,0,0,37.7,47.687,47.718,6328,19.31,51.8,0
1783525974.9114373,846,30,person,0,623,2,853,505,0.912,738,253,98,-107,1569,1541,0.35,0,0,37.7,47.687,47.718,6328,19.35,51.7,0
1783525974.9638722,847,30,person,0,621,2,858,506,0.903,739,254,99,-106,1563,1543,0.35,0,0,37.7,47.687,47.718,6328,19.12,52.3,0
1783525975.0171356,848,30,person,0,625,1,865,508,0.895,745,254,105,-106,1575,1544,0.35,0,0,37.7,47.562,47.562,6328,19.51,51.3,0
1783525975.0733504,849,34,person,0,579,72,692,345,0.386,635,208,-5,-152,1353,1603,0.35,0,0,37.7,47.562,47.562,6328,20.21,49.5,0
1783525975.1300383,850,34,person,0,572,71,679,349,0.714,625,210,-15,-150,1503,1560,0.35,0,0,37.7,47.562,47.562,6328,19.54,51.2,0
1783525975.1834636,851,34,person,0,571,65,679,353,0.746,625,209,-15,-151,1503,1563,0.35,0,0,37.7,47.562,47.562,6328,19.31,51.8,0
1783525975.2373366,852,34,person,0,569,62,676,353,0.79,622,207,-18,-153,1503,1565,0.35,0,0,37.7,47.562,47.562,6328,19.28,51.9,0
1783525975.2904766,853,34,person,0,566,58,673,355,0.817,619,206,-21,-154,1503,1564,0.35,0,0,37.7,47.562,47.562,6328,19.47,51.4,0
1783525975.3347712,854,34,person,0,565,56,671,356,0.803,618,206,-22,-154,1503,1563,0.35,0,0,37.7,47.562,47.562,6328,19.23,52.0,0
1783525975.388105,855,34,person,0,558,55,666,359,0.853,612,207,-28,-153,1503,1562,0.35,0,0,37.7,47.562,47.562,6328,19.29,51.8,0
1783525975.4428868,856,34,person,0,552,54,662,362,0.872,607,208,-33,-152,1503,1561,0.35,0,0,37.7,47.562,47.562,6328,19.48,51.3,0
1783525975.4975767,857,34,person,0,548,54,660,364,0.895,604,209,-36,-151,1503,1561,0.35,0,0,37.7,47.562,47.562,6328,19.43,51.5,0
1783525975.5500007,858,34,person,0,546,54,658,364,0.848,602,209,-38,-151,1503,1562,0.35,0,0,37.7,48.0,47.781,6367,19.11,52.3,0
1783525975.6031032,859,34,person,0,545,53,657,365,0.847,601,209,-39,-151,1503,1562,0.35,0,0,37.7,48.0,47.781,6367,18.98,52.7,0
1783525975.6545546,860,34,person,0,542,51,656,366,0.902,599,208,-41,-152,1414,1563,0.35,0,0,37.7,48.0,47.781,6367,19.18,52.1,0
1783525975.7091005,861,34,person,0,539,44,654,366,0.882,596,205,-44,-155,1472,1566,0.35,0,0,37.7,48.0,47.781,6367,19.01,52.6,0
1783525975.7631483,862,34,person,0,537,41,653,366,0.879,595,203,-45,-157,1474,1566,0.35,0,0,37.7,48.0,47.781,6367,19.18,52.1,0
1783525975.8157988,863,34,person,0,535,38,650,366,0.854,592,202,-48,-158,1469,1566,0.35,0,0,37.7,48.0,47.781,6367,19.1,52.4,0
1783525975.8688304,864,34,person,0,533,34,649,367,0.875,591,200,-49,-160,1471,1567,0.35,0,0,37.7,48.0,47.781,6367,19.02,52.6,0
1783525975.9205096,865,34,person,0,529,31,647,372,0.868,588,201,-52,-159,1466,1564,0.35,0,0,37.7,48.0,47.781,6367,19.25,52.0,0
1783525975.963442,866,34,person,0,528,30,647,376,0.866,587,203,-53,-157,1468,1562,0.35,0,0,37.7,48.0,47.781,6367,19.17,52.2,0
1783525976.0157406,867,34,person,0,527,28,647,379,0.85,587,203,-53,-157,1470,1564,0.35,0,0,37.7,48.0,47.781,6367,19.32,51.7,0
1783525976.0702202,868,34,person,0,527,27,647,381,0.849,587,204,-53,-156,1470,1563,0.35,0,0,37.7,47.625,47.625,6328,19.15,52.2,0
1783525976.1231015,869,34,person,0,525,25,646,385,0.873,585,205,-55,-155,1466,1563,0.35,0,0,37.7,47.625,47.625,6328,19.17,52.2,0
1783525976.1857364,870,34,person,0,522,20,645,386,0.88,583,203,-57,-157,1465,1566,0.35,0,0,37.7,47.625,47.625,6328,24.3,41.1,0
1783525976.2538626,871,34,person,0,521,16,645,387,0.892,583,201,-57,-159,1467,1567,0.35,0,0,37.7,47.625,47.625,6328,19.25,51.9,0
1783525976.320905,872,34,person,0,521,12,646,387,0.889,583,199,-57,-161,1467,1567,0.35,0,0,37.7,47.625,47.625,6328,19.29,51.8,0
1783525976.3887982,873,34,person,0,519,8,646,386,0.887,582,197,-58,-163,1465,1568,0.35,0,0,37.7,47.625,47.625,6328,19.32,51.7,0
1783525976.4572446,874,34,person,0,518,3,647,387,0.873,582,195,-58,-165,1466,1569,0.35,0,0,37.7,47.625,47.625,6328,19.52,51.2,0
1783525976.5229516,875,34,person,0,518,0,649,391,0.879,583,195,-57,-165,1468,1568,0.35,0,0,37.7,47.625,47.625,6328,19.39,51.6,0
1783525976.5882833,876,34,person,0,520,0,652,393,0.868,586,196,-54,-164,1472,1566,0.35,0,0,37.7,47.812,47.562,6249,19.16,52.2,0
1783525976.6549814,877,34,person,0,518,0,652,397,0.879,585,198,-55,-162,1467,1565,0.35,0,0,37.7,47.812,47.562,6249,19.23,52.0,0
1783525976.698064,878,34,person,0,517,0,653,400,0.886,585,200,-55,-160,1468,1563,0.35,0,0,37.7,47.812,47.562,6249,19.08,52.4,0
1783525976.7597523,879,34,person,0,515,0,653,405,0.892,584,202,-56,-158,1466,1563,0.35,0,0,37.7,47.812,47.562,6249,19.21,52.1,0
1783525976.8265963,880,34,person,0,513,0,652,407,0.898,582,203,-58,-157,1463,1564,0.35,0,0,37.7,47.812,47.562,6249,19.13,52.3,0
1783525976.8910165,881,34,person,0,511,0,650,410,0.906,580,205,-60,-155,1462,1562,0.35,0,0,37.7,47.812,47.562,6249,19.3,51.8,0
1783525976.9538462,882,34,person,0,511,0,649,410,0.908,580,205,-60,-155,1464,1564,0.35,0,0,37.7,47.812,47.562,6249,19.18,52.1,0
1783525977.0156248,883,34,person,0,512,0,650,411,0.896,581,205,-59,-155,1466,1564,0.35,0,0,37.7,47.812,47.562,6249,21.98,45.5,0
1783525977.0776248,884,34,person,0,512,0,651,416,0.896,581,208,-59,-152,1465,1560,0.35,0,0,37.7,47.843,47.687,6249,19.57,51.1,0
1783525977.138188,885,34,person,0,513,0,652,423,0.889,582,211,-58,-149,1467,1559,0.35,0,0,37.7,47.843,47.687,6249,19.34,51.7,0
1783525977.198715,886,34,person,0,514,0,654,426,0.885,584,213,-56,-147,1469,1559,0.35,0,0,37.7,47.843,47.687,6249,19.2,52.1,0
1783525977.2576628,887,34,person,0,515,1,655,433,0.888,585,217,-55,-143,1468,1555,0.35,0,0,37.7,47.843,47.687,6249,20.23,49.4,0
1783525977.3157916,888,34,person,0,517,0,658,438,0.885,587,219,-53,-141,1471,1556,0.35,0,0,37.7,47.843,47.687,6249,19.26,51.9,0
1783525977.3753335,889,34,person,0,521,2,663,440,0.888,592,221,-48,-139,1478,1555,0.35,0,0,37.7,47.843,47.687,6249,21.37,46.8,0
1783525977.4191225,890,34,person,0,525,2,668,441,0.893,596,221,-44,-139,1480,1557,0.35,0,0,37.7,47.843,47.687,6249,19.07,52.4,0
1783525977.4752607,891,34,person,0,524,2,670,442,0.895,597,222,-43,-138,1475,1556,0.35,0,0,37.7,47.843,47.687,6249,19.29,51.8,0
1783525977.533092,892,34,person,0,521,1,669,443,0.907,595,222,-45,-138,1470,1557,0.35,0,0,37.7,47.843,47.687,6249,19.38,51.6,0
1783525977.5893178,893,34,person,0,519,1,668,443,0.908,593,222,-47,-138,1468,1557,0.35,0,0,37.7,47.843,47.562,6367,19.38,51.6,0
1783525977.6459887,894,34,person,0,513,2,667,448,0.907,590,225,-50,-135,1465,1553,0.35,0,0,37.7,47.843,47.562,6367,19.19,52.1,0
1783525977.7031717,895,34,person,0,511,2,670,453,0.916,590,227,-50,-133,1469,1553,0.35,0,0,37.7,47.843,47.562,6367,19.01,52.6,0
1783525977.7586277,896,34,person,0,508,2,672,459,0.913,590,230,-50,-130,1469,1551,0.35,0,0,37.7,47.843,47.562,6367,19.26,51.9,0
1783525977.824288,897,34,person,0,508,1,676,468,0.899,592,234,-48,-126,1473,1549,0.35,0,0,37.7,47.843,47.562,6367,19.27,51.9,0
1783525977.8867497,898,34,person,0,506,2,679,477,0.91,592,239,-48,-121,1470,1546,0.35,0,0,37.7,47.843,47.562,6367,19.35,51.7,0
1783525977.946659,899,34,person,0,505,2,680,482,0.909,592,242,-48,-118,1470,1546,0.35,0,0,37.7,47.843,47.562,6367,19.28,51.9,0
1783525978.0104384,900,34,person,0,500,3,679,485,0.904,589,244,-51,-116,1464,1546,0.35,0,0,37.7,47.843,47.562,6367,23.13,43.2,0
1783525978.0726774,901,34,person,0,498,3,679,487,0.91,588,245,-52,-115,1466,1547,0.35,0,0,37.7,47.781,47.906,6367,19.32,51.8,0
1783525978.1170523,902,34,person,0,496,3,680,486,0.91,588,244,-52,-116,1467,1549,0.35,0,0,37.7,47.781,47.906,6367,19.3,51.8,0
1783525978.1753666,903,34,person,0,495,3,682,489,0.921,588,246,-52,-114,1467,1545,0.35,0,0,37.7,47.781,47.906,6367,19.18,52.1,0
1783525978.2398508,904,34,person,0,497,3,692,507,0.925,594,255,-46,-105,1478,1537,0.35,0,0,37.7,47.781,47.906,6367,19.23,52.0,0
1783525978.3054838,905,34,person,0,500,4,701,519,0.923,600,261,-40,-99,1554,1537,0.35,0,0,37.7,47.781,47.906,6367,19.39,51.6,0
1783525978.3701541,906,34,person,0,501,4,706,528,0.923,603,266,-37,-94,1498,1535,0.35,0,0,37.7,47.781,47.906,6367,19.24,52.0,0
1783525978.43333,907,34,person,0,500,4,713,543,0.924,606,273,-34,-87,1498,1531,0.35,0,0,37.7,47.781,47.906,6367,19.2,52.1,0
1783525978.497392,908,34,person,0,501,4,719,552,0.919,610,278,-30,-82,1498,1530,0.35,0,0,37.7,47.781,47.906,6367,19.26,51.9,0
1783525978.5630138,909,34,person,0,503,3,724,555,0.919,613,279,-27,-81,1498,1533,0.35,0,0,37.7,47.625,47.562,6249,23.65,42.3,0
1783525978.6233113,910,34,person,0,506,3,729,556,0.913,617,279,-23,-81,1498,1534,0.35,0,0,37.7,47.625,47.562,6249,19.53,51.2,0
1783525978.6836083,911,34,person,0,509,3,736,555,0.924,622,279,-18,-81,1498,1534,0.35,0,0,37.7,47.625,47.562,6249,19.43,51.5,0
1783525978.7505734,912,34,person,0,511,3,742,553,0.921,626,278,-14,-82,1498,1535,0.35,0,0,37.7,47.625,47.562,6249,19.3,51.8,0
1783525978.8124716,913,34,person,0,510,3,750,568,0.919,630,285,-10,-75,1498,1526,0.35,0,0,37.7,47.625,47.562,6249,19.3,51.8,0
1783525978.8579237,914,34,person,0,511,2,756,570,0.917,633,286,-7,-74,1498,1530,0.35,0,0,37.7,47.625,47.562,6249,19.46,51.4,0
